outward,easting,northing,lat,lon,demand
NR5,619518,310657,52.649226,1.243718,106.11015067143101
NR50,618432,310656,52.649651,1.227681,74.2222056862843
NR58R,621048,309712,52.64012,1.265654,88.74033669336393
NR6,621327,310626,52.648216,1.270393,80.23554188165491
NR7,623429,313010,52.668752,1.303029,35.33709422728825
NR8,615807,312413,52.666477,1.190095,93.42983193602795
NR9,600881,300504,52.565293,0.962473,70.44606602800832
NR93,616400,304368,52.594024,1.193579,130.27387225230532
NW1,526587,186946,51.567194,-0.17498,87.70954373041575
NW10,521971,183835,51.540253,-0.242621,90.94776978672301
NW11,525099,188169,51.578516,-0.195997,93.62878691274648
NW2,523646,185933,51.558739,-0.217734,232.18042507812845
NW3,527099,185286,51.552163,-0.168195,136.568682828158
NW4,523218,189200,51.588199,-0.222761,130.00711896464378
NW5,529103,185210,51.551026,-0.139329,82.8440254314217
NW6,525287,184429,51.544867,-0.194617,114.81703032984265
NW7,522331,192181,51.615183,-0.234527,101.27175644222153
NW8,526764,183095,51.532541,-0.173815,88.14785853889056
NW9,520596,189093,51.587805,-0.260632,67.91864212262041
NW90,520608,189896,51.595012,-0.26019,117.54890077824567
O44,439984,247744,52.126579,-1.41734,86.03861743611884
OL1,391709,405413,53.545311,-2.12659,88.89362569022786
OL10,387792,411346,53.598563,-2.185933,137.29554852431738
OL11,387679,413623,53.619024,-2.187731,177.00844092533072
OL12,390259,414981,53.631279,-2.148773,74.21475209592316
OL13,386922,422809,53.701565,-2.199568,96.27830503981298
OL14,393056,425127,53.722525,-2.106709,91.87322470366158
OL15,392529,416885,53.648431,-2.114492,83.19356864682605
OL16,392577,411974,53.604291,-2.113635,94.19235539315338
OL2,393156,408702,53.574894,-2.104819,70.51933029517009
OL3,399837,406135,53.551868,-2.003917,64.60067692995415
OL4,396512,404708,53.539027,-2.054086,76.12754852064478
OL5,397424,402273,53.517145,-2.040306,140.4540068589684
OL6,394481,400083,53.497439,-2.084658,157.7700175046689
OL7,393717,400133,53.49788,-2.096174,76.88546666841091
OL8,392492,403513,53.528246,-2.114725,94.09754583484181
OL9,390277,404819,53.539941,-2.14818,126.65960149372314
OT5,533688,181432,51.516001,-0.07468,117.51236617554576
OX1,446958,242607,52.079851,-1.316172,102.34291290925562
OX10,460328,190250,51.607873,-1.130212,101.99537895789416
OX11,453670,190038,51.606638,-1.226373,80.32383428413665
OX12,440527,196535,51.666146,-1.415403,181.60479883536084
OX13,444564,197992,51.678936,-1.356843,49.92801467550491
OX14,449620,198569,51.683703,-1.283646,101.48646135139398
OX15,442620,233560,51.99887,-1.380594,96.11703808050993
OX16,444595,258562,52.223486,-1.348565,170.3237377413039
OX17,447812,246360,52.113517,-1.303185,99.11287770349739
OX18,429418,206240,51.754092,-1.57521,56.939519064945586
OX19,436940,208588,51.774755,-1.465996,89.03869027470105
OX1O,271408,661736,55.831666,-4.054579,196.77630201079864
OX2,448743,206358,51.753813,-1.295246,73.60356389415269
OX20,444546,217756,51.856637,-1.354574,68.91547327952092
OX21,447688,207464,51.76384,-1.310383,93.77379507831438
OX25,452881,221621,51.890655,-1.232976,108.24210820580535
OX26,461068,228520,51.951838,-1.112806,67.70577481201153
OX27,457126,228889,51.955574,-1.170096,69.25357547943871
OX28,435590,209840,51.786106,-1.485424,77.8708551325063
OX29,440546,211488,51.800583,-1.413388,72.23957039040792
OX3,451690,209294,51.779947,-1.25212,153.09372325220326
OX33,459039,206717,51.756048,-1.146044,78.65606787264832
OX39,469772,203276,51.723881,-0.991263,70.7357994937867
OX4,454634,204892,51.740086,-1.210137,48.75501001720109
OX44,458189,215320,51.833481,-1.156916,112.03324721476851
OX49,472034,200065,51.694729,-0.959182,94.38850177375674
OX5,449329,215220,51.833432,-1.285495,123.43739708841568
OX5I,457600,255264,52.192629,-1.158766,135.14675861475664
OX6,466649,231803,51.980718,-1.030968,141.82800498147094
OX62,419024,223928,51.91357,-1.724823,58.896587634070244
OX7,433851,227455,51.944585,-1.508916,110.29013281492304
OX8,443000,214328,51.82593,-1.377459,106.05040176687051
OX9,460812,200545,51.700373,-1.121429,106.74821431027135
P01,460040,99664,50.79343,-1.149509,95.70321096071991
P04,437920,101784,50.81436,-1.463113,56.44552738545997
P06,465560,105200,50.842611,-1.070212,120.83641764481239
P09,472552,108500,50.871448,-0.970267,80.5479112922107
P0H,263064,707768,56.242641,-4.211207,55.620888418825984
PA1,247849,664535,55.849938,-4.431915,61.86536515640147
PA10,240752,662956,55.833473,-4.544234,126.49031544707594
PA11,238177,665079,55.851678,-4.586563,116.89212634316412
PA12,235210,659066,55.796704,-4.63025,146.35475418895854
PA13,235798,669733,55.892643,-4.627335,83.2253411756963
PA14,233701,673739,55.927877,-4.663302,82.056751562442
PA15,228126,675560,55.942256,-4.753574,65.0739511454735
PA16,224909,675596,55.941424,-4.805044,139.29776495787084
PA17,219520,666669,55.859322,-4.885253,104.47978115228142
PA18,219300,669016,55.880297,-4.890328,84.9163937279611
PA19,223876,677225,55.955664,-4.822625,153.42656521868398
PA2,260113,638356,55.618622,-4.222782,90.39696973523459
PA20,209096,663724,55.828884,-5.049475,70.56145057964915
PA21,194200,675880,55.931798,-5.296109,117.88954636758062
PA22,200764,680912,55.979703,-5.194937,73.84778691144582
PA23,215291,677673,55.956457,-4.960236,93.64351740992348
PA24,219372,700840,56.165881,-4.910601,95.41349055197465
PA25,212080,707464,56.22249,-5.032546,152.30016898910895
PA26,218519,711433,56.260603,-4.931559,90.58748975544503
PA27,209944,699472,56.149941,-5.061223,100.32454714893899
PA28,173378,625312,55.468987,-5.586886,126.16697481269028
PA29,182722,667473,55.851358,-5.47272,80.69463387394207
PA3,257084,667815,55.882213,-4.286268,64.37797623961805
PA30,185185,685798,56.016807,-5.448051,75.3999410342448
PA31,195941,679705,55.966857,-5.271183,160.26271757773483
PA32,200772,700256,56.15323,-5.20921,79.62345019119802
PA33,213290,727204,56.400066,-5.027049,77.68625901672463
PA34,192784,709358,56.231469,-5.344682,76.43433552843348
PA35,200304,722304,56.350804,-5.23338,62.76732193248464
PA36,203648,749649,56.597492,-5.199952,113.31744657293592
PA37,191332,735158,56.462221,-5.388534,71.0478830526584
PA38,201930,756226,56.655756,-5.232931,78.90837400066265
PA39,166152,788932,56.932404,-5.845182,167.4279905307327
PA4,249163,667464,55.876643,-4.412572,47.79965538628407
PA40,218224,761864,56.712951,-4.971519,99.00474388148342
PA41,164572,648748,55.674957,-5.74586,172.42569787100146
PA42,136884,647082,55.645818,-6.183369,107.742676240236
PA43,131064,659232,55.751496,-6.287505,54.611046866884095
PA44,133448,662692,55.783815,-6.253011,100.23638915124207
PA45,139290,666080,55.81736,-6.163347,60.17397294748837
PA46,142520,671188,55.864868,-6.11679,52.15262365887396
PA47,116837,652093,55.679448,-6.506078,106.72211424844403
PA48,125268,658328,55.740145,-6.378665,91.676796169719
PA49,151957,694978,56.083049,-5.988292,167.71134599558394
PA5,243634,662986,55.834688,-4.498275,136.64298872196824
PA6,236660,670000,55.895332,-4.61374,151.03330283638473
PA60,151096,665732,55.820477,-5.9751,127.35275152774194
PA61,139680,695588,56.081984,-6.185633,55.249523057450475
PA62,161008,725264,56.359133,-5.870513,201.71575291345837
PA63,170440,727352,56.382522,-5.720021,141.09733007388925
PA64,173000,733592,56.439702,-5.684062,92.68755015684282
PA65,172288,736392,56.464461,-5.698027,55.01186858122685
PA66,130232,723256,56.324609,-6.365129,69.63760603578386
PA67,139268,722548,56.323323,-6.218725,104.25709463094522
PA68,145448,735160,56.439696,-6.1313,94.47083502226815
PA69,145836,727592,56.37209,-6.117681,96.30169430047644
PA7,244040,670456,55.901869,-4.49611,92.13644797302312
PA70,153456,728304,56.382504,-5.995292,91.70169478814209
PA71,154896,740024,56.488291,-5.983017,122.20979965936631
PA72,157564,743388,56.519822,-5.942929,117.93849995392026
PA73,144402,741496,56.495903,-6.154415,73.08336993164329
PA74,140216,745680,56.531099,-6.226409,91.26923706385732
PA75,148569,754266,56.612581,-6.099296,170.77785958215398
PA76,128732,725084,56.340128,-6.391196,119.25424068058643
PA77,100066,744608,56.497624,-6.875624,82.11545420332659
PA78,122560,757232,56.624474,-6.52493,127.53233411376301
PA8,246617,670269,55.901018,-4.454822,103.5703633902636
PA80,66624,798192,56.954345,-7.485988,128.48827631582452
PA81,78416,820208,57.159607,-7.321141,114.83617751082824
PA82,91752,868792,57.603416,-7.162464,118.7489534749312
PA9,239999,660489,55.811087,-4.554778,115.50416279080882
PE1,523079,295140,52.540235,-0.186619,79.28927283911979
PE10,508331,322044,52.785132,-0.39515,122.14409982080971
PE11,521186,328133,52.837121,-0.202388,89.55616427358282
PE12,535834,321703,52.775856,0.012258,68.80684341183422
PE13,542745,310331,52.671916,0.109702,72.42716625000357
PE14,548011,307330,52.643548,0.186182,143.39724819786224
PE15,540624,296485,52.548078,0.072469,86.79229290141214
PE16,539504,285888,52.453159,0.05154,106.33069143317296
PE17,530788,280128,52.403557,-0.078902,111.17946440992506
PE18,521244,270636,52.320457,-0.222549,71.4970362730645
PE19,518260,261293,52.237153,-0.26957,103.04217356817247
PE2,518159,298717,52.57347,-0.257863,119.90001656563317
PE20,528151,338521,52.928835,-0.09497,106.36916356818563
PE21,527841,343361,52.972397,-0.097668,201.3242235187213
PE22,536406,353799,53.064058,0.034189,107.65574303027901
PE23,539782,364966,53.163504,0.089394,105.94107866381715
PE24,550144,368035,53.188247,0.245706,88.0206374758164
PE25,555374,364282,53.153043,0.322084,97.32304653332758
PE26,530414,285714,52.453843,-0.082221,77.38197033284844
PE27,529362,272295,52.333516,-0.102869,109.38298780583844
PE28,524114,278611,52.391478,-0.177506,157.7590335000368
PE29,524479,272203,52.333819,-0.174529,117.35608801513135
PE3,516292,297590,52.563743,-0.285793,95.3188169807107
PE30,562881,320307,52.755851,0.412165,114.10220028440732
PE31,573973,335515,52.888972,0.584446,99.91790407027172
PE32,568071,314763,52.704473,0.486166,65.87036914037175
PE33,567438,307190,52.636653,0.472965,123.0876392257648
PE34,558223,317649,52.733359,0.341925,84.83189172631032
PE35,568712,327554,52.819149,0.502212,189.31130710190004
PE36,570519,341893,52.947353,0.536504,69.41385245260949
PE37,575301,311036,52.668708,0.591071,71.10355588564276
PE38,561463,300972,52.582605,0.381715,103.12603168699337
PE39,563064,320320,52.755907,0.414878,142.61410697764097
PE4,509332,315642,52.727408,-0.382457,90.80893106484473
PE5,511661,298694,52.574635,-0.353708,80.42643944486272
PE6,513685,309129,52.667987,-0.320269,121.68935485831392
PE7,520504,293071,52.522226,-0.225322,70.61284607919714
PE8,505192,292968,52.524462,-0.450945,62.18745781866867
PE9,502742,305761,52.639901,-0.483082,72.82864989737341
PH1,317881,715263,56.322612,-3.329361,119.38538389638553
PH10,313776,748996,56.624845,-3.406874,133.8951757019806
PH11,323845,750604,56.641027,-3.243305,153.4440101197956
PH12,326970,737373,56.52269,-3.188626,62.51283699922232
PH13,333363,698790,56.177069,-3.074946,77.705120546145
PH14,328314,727174,56.431294,-3.163976,87.15242905458832
PH15,276830,747293,56.601286,-4.007855,114.26044044244634
PH16,290132,759845,56.717302,-3.796677,180.50413362916188
PH17,242304,757816,56.68538,-4.576097,125.43021108560377
PH18,284194,765587,56.767428,-3.896227,115.59193103688696
PH19,263630,784919,56.935393,-4.242754,92.90507485030115
PH2,318888,716480,56.333715,-3.313455,94.63434594993004
PH20,264030,794733,57.023607,-4.241469,102.41947520289791
PH21,277698,801628,57.089329,-4.019847,146.96171399205943
PH22,291755,807616,57.146615,-3.790612,116.07671008252483
PH23,290703,822735,57.282111,-3.814638,167.11867985261298
PH24,294290,819164,57.250889,-3.753652,115.11288644346398
PH25,301613,820240,57.262186,-3.632762,150.24519869061018
PH26,304812,828789,57.339633,-3.583043,94.27776143714703
PH2O,327632,741728,56.561905,-3.17909,49.37360119706569
PH3,281804,717618,56.336119,-3.913439,104.58754445458052
PH30,235624,766408,56.760179,-4.690523,137.1062454624955
PH31,231903,781164,56.891265,-4.761045,79.41133708686515
PH32,237938,809217,57.145137,-4.68016,171.57373360977823
PH33,207257,771820,56.797862,-5.157893,68.98181919341293
PH34,224882,788898,56.958055,-4.881476,75.85887606969418
PH35,224811,801982,57.075416,-4.891745,104.37729026158304
PH36,185305,737263,56.478388,-5.487887,166.52611032537314
PH37,189896,780968,56.872376,-5.449178,161.60588454448853
PH38,173400,778550,56.84294,-5.717078,72.09220432289311
PH39,165832,785592,56.902306,-5.847342,103.18931304362988
PH4,289650,708891,56.259653,-3.782941,126.35529695789442
PH40,178604,800572,57.042877,-5.651221,80.42795210168117
PH41,171270,798146,57.017553,-5.769619,66.53251878021752
PH42,145621,783540,56.873278,-6.176247,75.5607429810423
PH43,140192,799560,57.01378,-6.281512,117.2390540910064
PH44,126362,805604,57.059923,-6.515121,77.5487030497143
PH49,208501,758316,56.677244,-5.127459,109.42731424771416
PH5,292329,709734,56.267835,-3.740054,148.06317872128866
PH50,218838,762029,56.714673,-4.961614,78.29196153933466
PH6,275960,722235,56.376081,-4.010078,119.20556516497996
PH7,301346,682058,56.021239,-3.584274,58.57495062214815
PH8,301432,741293,56.553228,-3.605047,87.2654326464486
PH9,298741,751510,56.644408,-3.652799,54.499382027204526
PL1,248585,68166,50.493671,-4.136099,147.6133028165975
PL10,242945,51769,50.344834,-4.208694,72.54139691529701
PL11,273527,83671,50.638959,-3.789922,123.20310119401164
PL12,241163,59216,50.411281,-4.236864,78.5095980400739
PL13,226046,53745,50.357835,-4.446903,124.35797004816212
PL14,238038,76056,50.561747,-4.288111,110.10563404858893
PL15,230373,86085,50.649687,-4.400821,96.451500862379
PL16,239577,84611,50.639046,-4.270093,113.98851860041034
PL17,251304,98135,50.763699,-4.109813,151.17564233774561
PL18,243692,71637,50.523577,-4.206487,80.1185312850216
PL19,247714,76001,50.563857,-4.15157,122.87068031277686
PL2,268504,86047,50.659203,-3.861758,93.72776883856098
PL20,264903,79204,50.596875,-3.910191,102.22610873090954
PL21,262856,56635,50.393547,-3.930805,83.66199177845347
PL22,211833,58808,50.398951,-4.649037,90.65832304690875
PL23,224974,70345,50.50667,-4.469707,107.25755676762876
PL24,208412,54021,50.354838,-4.694679,115.61824721872314
PL25,201916,52685,50.340684,-4.785183,92.73254407122211
PL26,202164,54453,50.35665,-4.782627,81.16951075624912
PL27,200332,77136,50.559785,-4.820439,155.1728997634315
PL28,190549,74337,50.53122,-4.956799,148.64025378145482
PL29,200624,79738,50.583254,-4.817728,109.87783644619913
PL3,248822,56557,50.389405,-4.12808,138.58082778846207
PL30,207289,70021,50.498202,-4.718667,57.22515197130746
PL31,206400,64730,50.450379,-4.72845,56.174868126492086
PL32,211144,85909,50.642185,-4.672428,116.78624858626205
PL33,207093,84416,50.627443,-4.728886,131.9727810142208
PL34,205956,88648,50.66508,-4.747163,85.79010338762392
PL35,210736,90774,50.685754,-4.680693,87.72965454210801
PL4,250907,55726,50.382465,-4.098442,82.33005082466116
PL5,252184,85736,50.652497,-4.092383,100.63012191093408
PL6,249460,59880,50.419432,-4.120448,95.0914501141439
PL7,253959,56313,50.388505,-4.055769,160.69046696414856
PL8,256703,50574,50.337607,-4.015012,84.98182700183509
PL88,452536,210792,51.793327,-1.239638,76.17997147511558
PL9,254331,57573,50.399927,-4.051032,131.16656806835718
PO1,463360,105786,50.848132,-1.101351,120.71793431451997
PO10,474184,108075,50.867424,-0.947162,74.42476657873898
PO11,465729,139925,51.154819,-1.061534,45.0214691103977
PO12,457530,100637,50.802434,-1.184953,147.23995436134862
PO13,457919,101571,50.810798,-1.179295,94.30475823816681
PO14,453931,111325,50.898891,-1.234453,105.7220729827118
PO15,454828,107894,50.867957,-1.222221,63.483230188378194
PO16,457736,128694,51.054699,-1.177597,88.21838646502869
PO17,459282,141650,51.171031,-1.153413,92.45865790911132
PO18,482618,111490,50.896986,-0.826561,202.011547342619
PO19,486061,104865,50.836923,-0.779161,59.465685546786496
PO2,462055,113476,50.917412,-1.118576,86.13117630450073
PO20,484248,98012,50.775578,-0.806474,82.5629210729506
PO21,490702,103439,50.823392,-0.713627,110.02910770729954
PO22,496010,100896,50.799673,-0.638958,147.1184041087068
PO29,486712,102376,50.814442,-0.77052,60.054258128282214
PO3,466376,102213,50.815667,-1.059152,155.81508620278245
PO30,450234,91429,50.720318,-1.289734,109.53504431233955
PO31,449322,94872,50.75135,-1.302194,94.56278232748414
PO32,450831,95109,50.753358,-1.280777,149.23569081318837
PO33,459622,93345,50.736662,-1.156456,115.64101079419092
PO34,462652,91394,50.718794,-1.113849,63.29973328641505
PO35,464241,88018,50.688266,-1.091929,120.8271525299022
PO36,452469,85945,50.670808,-1.258866,75.7570638816964
PO37,458833,81909,50.633904,-1.16946,152.73410056227982
PO38,454498,78722,50.605676,-1.231214,107.37821127653801
PO39,435330,103648,50.831285,-1.499692,111.84774742129933
PO4,465005,102640,50.819657,-1.078547,90.78982577810311
PO40,434490,98203,50.782373,-1.512131,75.9777910584043
PO41,436388,89001,50.699513,-1.486112,207.16773488927006
PO47,444520,90512,50.712532,-1.370796,120.85275844591976
PO4O,432588,86200,50.674546,-1.540168,77.4443457752996
PO5,464934,97910,50.777137,-1.080384,73.23853169179571
PO6,469407,106361,50.852607,-1.015357,94.35575046199408
PO7,467105,125477,51.024757,-1.044541,132.1495265726006
PO8,461554,135883,51.11894,-1.121913,74.7505485296351
PO9,469265,129725,51.06269,-1.012938,90.81145859844737
PR1,353444,428712,53.752702,-2.70751,140.82636146947024
PR2,354512,430705,53.770707,-2.691616,113.73218471613595
PR25,354778,422510,53.697081,-2.686385,124.6556576360051
PR26,369040,417233,53.650693,-2.469862,112.61814227805775
PR3,355865,435238,53.811563,-2.671736,102.11642841072894
PR4,343545,427798,53.743509,-2.857453,216.45965950569956
PR5,358025,425759,53.726548,-2.637649,63.48953572009396
PR54,350704,433520,53.795656,-2.749844,123.63127877404978
PR6,359242,418004,53.656946,-2.618181,125.54683334807086
PR7,357370,416646,53.644593,-2.646324,75.24899971500157
PR73,358272,416608,53.644323,-2.632676,98.97035345823772
PR8,336101,415129,53.628789,-2.9677,51.74106721659404
PR82P,330208,412864,53.60768,-3.056285,86.60034084146349
PR9,335238,428891,53.752358,-2.983622,92.72308076760662
PR98,339096,420632,53.678601,-2.923501,101.810697567881
PR99T,336481,419836,53.671136,-2.96292,130.55779245343933
PW11,603456,353256,53.03789,1.033183,140.0626743285823
R17,605800,295992,52.522943,1.032132,89.13600371421666
RG1,472721,173852,51.458988,-0.954658,74.81323197285916
RG10,479124,176788,51.484529,-0.861864,94.1441731762766
RG11,476909,192154,51.62297,-0.890401,104.62973215867923
RG12,487383,168474,51.408577,-0.745004,81.3019125040416
RG13,449096,167936,51.40833,-1.295496,97.0521833410042
RG14,447933,166353,51.394203,-1.312417,129.00700937821392
RG16,448707,172280,51.44742,-1.300493,52.72320047318285
RG17,434200,172610,51.45145,-1.509193,228.47549400647446
RG18,440710,181507,51.531015,-1.414496,75.71737419347615
RG19,452074,166000,51.390668,-1.252959,91.89501654951557
RG2,472616,170579,51.429575,-0.956841,81.00562147102794
RG20,446118,166756,51.39797,-1.33845,97.76531152252733
RG21,463601,152146,51.264933,-1.089789,129.73242519427964
RG22,457452,150941,51.254751,-1.178098,127.62324826056621
RG23,445611,146632,51.217078,-1.348319,153.34384412956703
RG24,456461,150374,51.249752,-1.192387,74.0262687785449
RG25,465263,148933,51.235859,-1.066561,97.47082081846385
RG26,459189,161620,51.350589,-1.15144,82.58204002686531
RG27,473213,156309,51.30121,-0.951199,111.29768047636612
RG28,445479,166580,51.396439,-1.34767,85.1202164066974
RG29,473720,149567,51.240529,-0.945308,56.514050429148355
RG3,470160,173408,51.455316,-0.991609,69.34558008703497
RG30,469019,176571,51.4839,-1.0074,81.5743966208513
RG31,463585,177450,51.492432,-1.085496,127.95366473839704
RG4,471566,176438,51.482382,-0.970765,142.62666755589208
RG40,481142,167106,51.397203,-0.835017,188.72812234365173
RG41,478756,169894,51.422601,-0.868694,55.56690319540111
RG42,486411,181104,51.522264,-0.755895,112.43061633356216
RG45,483618,164209,51.370802,-0.800129,126.47481758372166
RG5,475252,172893,51.450038,-0.918442,83.73772976772487
RG6,473109,175741,51.475919,-0.948679,61.05253268640738
RG7,462097,171872,51.44245,-1.107898,105.26559794966346
RG8,462051,179121,51.507629,-1.107298,104.4543339062102
RG9,475785,183759,51.547652,-0.908435,121.66298649875667
RG91,476096,181776,51.529778,-0.904393,170.04295353084217
RG92,469296,169216,51.417735,-1.004861,114.59086730833701
RH1,528718,150158,51.236094,-0.157578,119.25847100149767
RH10,528717,137868,51.125643,-0.161988,121.41770243499508
RH11,518115,167023,51.389971,-0.303805,196.99876077960812
RH12,517206,132737,51.081987,-0.328071,92.9465401675144
RH13,516763,126351,51.024682,-0.336452,62.5371672437134
RH14,500720,139780,51.148425,-0.561383,53.11670635659418
RH15,532053,119180,50.956928,-0.121153,104.75854510676416
RH16,533365,124319,51.002809,-0.100604,83.31468275340659
RH17,528841,130653,51.060771,-0.162784,65.93290910989926
RH18,542519,134222,51.089614,0.033677,112.90558610236658
RH19,538823,137932,51.12386,-0.017641,86.41522876369888
RH2,525868,150334,51.238314,-0.198321,189.1196646238447
RH20,501110,125976,51.024274,-0.559659,175.94320779486446
RH3,510178,179938,51.507644,-0.413817,106.45811642600371
RH4,516750,149813,51.235572,-0.329048,63.285138136326026
RH5,511859,159146,51.320436,-0.396145,159.63851219876264
RH6,527748,142498,51.16747,-0.174186,86.97286430025108
RH7,540844,141883,51.158867,0.012756,120.23313443759946
RH8,539774,152237,51.252184,0.001497,135.14350028848173
RH9,536208,148352,51.218125,-0.051048,98.70309442999043
RM1,552947,187565,51.56623,0.205338,82.39274433157175
RM10,549249,183214,51.528126,0.150189,72.3747223238352
RM11,553817,187927,51.56924,0.218046,64.02361528845054
RM12,550635,191185,51.599373,0.173558,137.39210341241312
RM13,552356,182679,51.522487,0.194713,80.38237386601331
RM14,554021,191382,51.600234,0.222492,143.11241334917878
RM15,558706,181576,51.510829,0.285662,148.2846628535527
RM16,553512,198596,51.665189,0.218306,81.43885979059763
RM17,565383,181170,51.505273,0.3816,102.44653962920947
RM18,565229,176358,51.462087,0.377136,151.5217259905961
RM19,556322,178768,51.486267,0.250097,79.32503525174131
RM2,552825,189361,51.582395,0.204365,92.2407432829819
RM20,557615,177928,51.47836,0.268328,108.94069486715485
RM3,554616,191078,51.597338,0.230945,106.81934400298019
RM4,550127,195538,51.63862,0.168096,152.0909060252839
RM5,549918,190827,51.59635,0.163059,62.21661666762631
RM6,549470,189208,51.581922,0.155917,125.83807060071163
RM7,538789,205745,51.733248,0.008416,111.29050990838212
RM8,547479,190507,51.594113,0.127748,72.35892368659562
RM9,548013,184233,51.537606,0.1328,54.4300857495379
S0,435936,387248,53.380884,-1.461235,130.3573328665704
S01,440932,113996,50.923966,-1.418999,104.997661167385
S02,443680,129760,51.065513,-1.378011,128.6477122158739
S04,431504,95152,50.755106,-1.554747,84.65668605899162
S1,428727,408804,53.575074,-1.56763,99.07420253880791
S10,432478,393535,53.43762,-1.512569,73.75449227442378
S10U,430864,387344,53.382066,-1.537471,134.0771976976381
S11,432271,387129,53.380055,-1.516339,73.83309034981741
S12,439436,383831,53.349923,-1.409034,108.96177812798066
S13,440007,388232,53.389443,-1.399909,133.83282162185418
S14,433773,378073,53.298561,-1.494719,81.90436744191888
S17,432307,380936,53.324385,-1.516427,108.2858770502503
S18,434686,378270,53.300275,-1.481001,157.21676796667026
S2,436738,409151,53.577701,-1.446616,72.36019733858244
S20,441984,384995,53.360197,-1.370615,138.55452872157156
S21,448739,377977,53.296539,-1.270192,53.821259022994795
S23,434168,387600,53.384165,-1.487775,93.6562469167507
S24,434644,390820,53.413075,-1.480267,129.99222909062365
S25,451810,384851,53.358031,-1.223,83.84934257041023
S26,441671,376814,53.28669,-1.376381,125.49675427397291
S3,434520,388167,53.389244,-1.482409,101.08612189118496
S30,431828,393942,53.441319,-1.522317,146.14724575034523
S31,444589,385450,53.364073,-1.331411,50.58422998707297
S32,423427,378642,53.304229,-1.649908,59.55841684972045
S33,417360,385102,53.36253,-1.740599,148.99590046288236
S35,433654,395639,53.45646,-1.494639,113.3821182911083
S36,425067,398529,53.482911,-1.623729,141.028639309228
S4,437167,389974,53.405306,-1.442401,61.72537852800897
S40,437229,371272,53.237204,-1.443666,77.41798618274768
S41,438824,369636,53.222381,-1.419963,72.80041420310098
S42,438803,367082,53.199433,-1.42059,153.50707424187274
S43,444948,371806,53.241404,-1.327934,90.03974202532578
S44,445801,370536,53.229918,-1.31534,80.79763361345003
S45,439486,363721,53.169167,-1.410778,87.84024807911072
S47D,437136,392000,53.423513,-1.442639,62.89700989579923
S48,437624,393640,53.438219,-1.435101,113.88719063922625
S48A,439424,389912,53.40458,-1.408471,106.0866885760488
S49,438420,370978,53.234472,-1.425858,117.21534937784384
S5,436078,397674,53.474594,-1.457905,122.79249288932827
S6,432967,394803,53.448986,-1.505076,84.59349907450118
S60,444176,390156,53.406406,-1.336952,45.26148595171536
S61,436062,393112,53.433589,-1.45867,70.65921524062823
S62,442871,396674,53.465092,-1.355697,69.27784197144614
S63,444991,403370,53.525104,-1.322818,93.1662696368605
S63T,437208,389000,53.396544,-1.441908,114.18336280839614
S64,446503,400566,53.499769,-1.300428,62.19626745700319
S65,445025,393829,53.43934,-1.323667,57.32977014634869
S66,448571,391815,53.420928,-1.270604,89.20971620436309
S68,435392,390312,53.40846,-1.46907,137.74860449128323
S7,434240,384702,53.358113,-1.487001,82.52038482251297
S70,435296,404134,53.532702,-1.468965,81.4660242389407
S71,435958,408386,53.570874,-1.458486,63.12484172111162
S72,440403,408948,53.575605,-1.391302,115.26847024337555
S72O,443188,406288,53.551472,-1.349616,72.26618346369595
S73,440392,396117,53.460283,-1.393119,154.87151734311232
S74,438019,399607,53.491831,-1.428433,102.7592995378134
S75,432097,406808,53.556939,-1.516954,122.3675315258837
S8,435260,386741,53.376379,-1.471451,57.64457054907181
S80,458060,376402,53.281449,-1.13065,70.10464484688491
S81,459049,383174,53.342198,-1.114569,88.54531934831222
S9,439009,389714,53.402837,-1.414737,98.67709837697127
S94A,441160,387016,53.378419,-1.382738,94.01928951054097
S97,439248,412344,53.606209,-1.408322,224.66850421472108
S99,453036,1116892,59.933632,-1.052857,135.70950064009315
SA1,288971,200502,51.692267,-3.607721,71.33764370739432
SA10,275525,200512,51.68953,-3.802154,63.94220338856893
SA11,280170,199405,51.680591,-3.734616,79.36548346337472
SA12,275802,194585,51.636326,-3.796045,92.27787321232303
SA13,278417,190807,51.602949,-3.756977,93.10200351548788
SA14,265113,207653,51.751296,-3.955476,99.27663564173842
SA15,249796,203237,51.707717,-4.175293,228.11052172784918
SA16,244442,201241,51.688325,-4.251826,134.15644734039358
SA17,238922,209757,51.763273,-4.335554,102.33991693757393
SA18,265948,212476,51.794831,-3.945237,92.90873972498513
SA19,272400,226850,51.92551,-3.857046,89.55447607919376
SA2,262342,193107,51.619912,-3.989846,118.9144741221091
SA20,266459,234615,51.993895,-3.946419,167.3130272096659
SA23,266568,206640,51.742535,-3.934021,152.51449857186532
SA3,259956,189300,51.585115,-4.022762,75.03554616414121
SA31,240795,220080,51.856552,-4.313188,130.23362774737
SA32,249810,219924,51.857651,-4.182315,139.82832648567737
SA33,231732,216153,51.818617,-4.442747,88.05879149421298
SA34,219500,219844,51.847944,-4.621959,103.3410358223605
SA35,226584,234074,51.978013,-4.526388,81.3849590892778
SA36,221441,232295,51.960406,-4.600258,98.676864594623
SA37,221528,238668,52.017675,-4.602316,163.7414587002973
SA38,259362,251841,52.146913,-4.056812,99.63474060792112
SA39,247521,237805,52.017672,-4.223458,131.77442891714654
SA4,261815,203008,51.708753,-4.00137,96.19769604414864
